country,year,co2_kt,co2_per_gdp,cereal_yield,fdi_perc_gdp,elec_access_perc,ch4_ttl,n2o_ttl,urb_pop_growth_perc,pop_growth_perc,gdp,gni_per_cap,pop,urb_pop,agr_land,co2_per_cap,Region,IncomeGroup
KOR,2002,461000.1,0.4522061884179907,6017.1,0.8728791079302184,100.0,24627.55,14937.6286,1.0260401227104203,0.577957276814842,627246081417.0044,12850.0,47644736,38258247,19.82642835003616,9.675782441107453,East Asia & Pacific,High income
LBY,2002,45596.1,0.4126534055463904,632.3,0.7079424880824235,95.2321166992188,50631.85846,1300.252514,2.589116221594081,2.4232450219976,20481889763.77953,5290.0,5405326,4142047,8.780704047648817,8.435402416061493,Middle East & North Africa,Upper middle income
LKA,2002,11385.2,0.1271206398869637,3405.1,1.1882779089503976,80.7,7234.340674,2474.551454,0.9143016763964328,1.00146555030075,16536535647.083422,840.0,19110707,3506624,37.569765587625575,0.5957498066398067,South Asia,Lower middle income
MEX,2002,386004.6,0.3393160800481318,2913.1,2.611042296370451,97.897085,121009.4075,37109.4924,1.9459599387844335,1.52045522318023,772109710670.8727,7150.0,100917081,76056158,54.81108053190668,3.8249679457137686,Latin America & Caribbean,Upper middle income
MYS,2002,136377.9,0.4143679205344188,3232.1,3.166124322504712,98.6470489501953,27452.21639,7203.168127,3.989814865311711,2.51634742159783,100845526315.78947,3800.0,24142445,15416400,21.41987520925278,5.648885189548945,East Asia & Pacific,Upper middle income
NAM,2002,2131.6,0.2075957046251558,270.8,4.40514400446141,36.8842697143555,4185.450701,2982.322617,4.319807034976941,1.71558953640231,3349169932.300801,1970.0,1888525,637679,47.15227926975914,1.1287115606094702,Sub-Saharan Africa,Upper middle income
NGA,2002,92237.6,0.2581379539426111,1255.2,1.9715834019940344,44.634880065918,124198.1879,26967.77923,5.007834089313912,2.68288995606035,95054094655.32771,630.0,129583026,47308171,73.02674879497569,0.7118031029773916,Sub-Saharan Africa,Lower middle income
NLD,2002,167429.4,0.3009774803540748,7313.9,5.378157020429349,100.0,21494.63022,13542.90419,2.2733141762488875,0.638291666268526,473861980070.98126,26390.0,16148929,12775902,57.46741706161137,10.367833061870542,Europe & Central Asia,High income
NOR,2002,34381.0,0.1990732535218921,3495.2,1.5372723945981546,100.0,5429.635043,5001.228962,1.0030129779215498,0.539290805050494,195915371987.69687,39930.0,4538159,3482266,2.8638389679228133,7.5759795987756275,Europe & Central Asia,High income
NPL,2002,2786.7,0.079131597522547,2165.6,-0.0983748686510899,36.3504791259766,19112.84557,4525.798242,3.5748823752544685,1.49583260634063,6050875806.664032,230.0,25332178,3607302,29.584931984652947,0.1100063326572235,South Asia,Lower middle income
NZL,2002,31543.1,0.3427672177465768,6276.3,4.275332532079873,100.0,33821.96034,15123.86175,1.8079801668730893,1.73717486434422,66627729311.44955,14170.0,3948500,3402067,45.949641107439895,7.988628593136634,East Asia & Pacific,High income
PAK,2002,102325.6,0.2209511582819169,2260.2,1.0337277405427727,74.9105834960938,98297.29322,41520.75215,3.1098228062417554,2.50885975954029,79904985384.86522,490.0,163262807,54497125,47.846616853466166,0.6267538938001966,South Asia,Lower middle income
PHL,2002,71257.2,0.2396015937829708,2730.6,2.098275031612073,76.747673034668,56119.49935,11075.13837,1.8779241141158471,2.06267818983041,84307346432.12639,1130.0,81285572,37362913,37.34446792098468,0.8766278965226448,East Asia & Pacific,Lower middle income
POL,2002,287320.3,0.6366765893452957,3240.8,2.055051546349441,99.959846496582,33247.50948,24444.63249,-0.0042291273468744,-0.0463189372499392,199070432431.10776,4900.0,38230364,23621395,55.17320186751118,7.515499983207065,Europe & Central Asia,High income
PRT,2002,65604.9,0.3092984093846425,2918.6,0.4361372922528407,100.0,12654.50464,3721.630004,1.6713344403299846,0.547667939660689,134795565549.41943,11780.0,10419631,5800192,42.37945355191257,6.296278630212528,Europe & Central Asia,High income
RUS,2002,1565334.4,1.340301446815715,1969.1,1.0055359447855594,97.8952178955078,501231.1385,58106.55856,-0.4668410062030212,-0.460024258081391,345470494417.8628,2100.0,145306497,106569238,13.225797786940188,10.772638748561944,Europe & Central Asia,Upper middle income
SAU,2002,272251.2,0.3320682879633992,4047.6,-0.3238998721950785,100.0,77163.9266,6027.410234,2.6875494775454345,2.40447229697642,189605920240.5157,8070.0,22623415,18167507,80.84561029729868,12.034045257977189,Middle East & North Africa,High income
SWE,2002,54023.7,0.1957254464486117,4780.4,6.888421990347969,100.0,7272.840631,5899.108608,0.3991529582199519,0.325438067703728,266848422377.9988,29090.0,8924958,7508835,7.708308323495107,6.053104115447938,Europe & Central Asia,High income
UKR,2002,303940.8,1.2189350116287654,2752.2,1.5765707083002332,99.2588272094727,47468.8025,21537.8334,-0.8009019035754371,-0.949639340714078,43956163612.04328,790.0,48202470,32432068,71.45372320226464,6.305502601837623,Europe & Central Asia,Lower middle income
USA,2002,5593024.4,0.5117546522786396,5546.8,1.0161391913256148,100.0,629289.8626,245633.9507,1.148418846583119,0.927797485710314,10929112955000.0,37310.0,287625193,228400290,45.0848730397122,19.445530280791505,North America,High income
ZAF,2002,331272.0,0.7846778220645326,2772.6,1.1463572328653435,76.7,61346.11772,20165.6904,1.829719299044168,0.910100943022538,129087560694.62463,2890.0,47661514,27595063,80.80851379534907,6.950513573698057,Sub-Saharan Africa,Upper middle income
ZMB,2002,1922.95,0.0983075669949068,1629.6,7.11494136195091,17.4,12798.78812,10845.96877,4.398829134254411,3.05652834733399,4193850445.4263234,380.0,10508294,3727817,30.422792881260172,0.1829935477633191,Sub-Saharan Africa,Lower middle income
ARE,2003,103820.5,0.281734668936038,20927.8,3.4226627133033296,100.0,32243.9675,1164.62642,5.327679965644318,4.82934268529322,124346358066.71204,31910.0,3813443,3106888,7.800619543790481,27.2248726413375,Middle East & North Africa,High income
ARG,2003,127653.5,0.3038812073328583,3308.7,1.2948108688394413,96.2979507446289,131292.9261,43089.99286,1.2287921082729196,1.03236085902218,127586973492.17664,3640.0,38278164,34330154,47.17498145570013,3.334890879301317,Latin America & Caribbean,Upper middle income
AUS,2003,352893.5,0.5943787400217267,1020.7,1.9219861407525396,100.0,130893.3894,61284.6931,1.2937548808944437,1.15019273319182,467497961560.86194,21370.0,19720737,16633061,57.20942946773753,17.894539134110452,East Asia & Pacific,High income
BEL,2003,115502.1,0.3598421826968828,8530.7,10.864874487751838,100.0,10399.40021,7208.077502,0.4751870171566477,0.418641508069053,318082528506.5876,27100.0,10376133,10095562,45.97754293262879,11.131516914827518,Europe & Central Asia,High income
BGD,2003,28629.8,0.1163178750570601,3479.3,0.4459607832980916,40.4742469787598,73584.8075,20259.5556,4.428774162403604,1.74653680101613,60158929188.255615,460.0,136503206,34711400,71.66013674425751,0.2097371984069004,South Asia,Lower middle income
BRA,2003,310808.1,0.1755653577873628,3385.4,1.8134005942061653,96.980098,380946.59,145643.7082,1.5793726540722752,1.18566943930002,558233724160.742,2980.0,182629278,150126745,27.3547224621746,1.7018525364810346,Latin America & Caribbean,Upper middle income
CHE,2003,44839.5,0.1577234993837316,5086.5,5.446476333871188,100.0,5598.718757,2519.928717,0.7773218634017192,0.74191960337232,362088305988.7471,46660.0,7339001,5388808,39.37653399458515,6.1097552650558296,Europe & Central Asia,High income
CHL,2003,50200.6,0.2925336660066694,5390.0,5.262855548530441,98.782325,11966.7975,6368.6856,1.116009888878488,1.04791320216262,76507853875.66486,4620.0,15859112,13744299,20.745576518562757,3.165410522354593,Latin America & Caribbean,High income
CHN,2003,4424412.6,0.8718638342967281,4875.8,3.4874187588467858,97.4471893310547,818239.3002,401038.2352,4.078403526497676,0.622860936133583,1660280610709.71,1280.0,1288400000,512473984,55.7583318331087,3.434036479354237,East Asia & Pacific,Upper middle income
CMR,2003,5206.0,0.1360458291075156,1619.9,2.0969438312649347,45.0900268554688,17504.42697,62685.9919,4.004695417618591,2.72911509031776,15970315030.240648,820.0,16354326,7741811,19.37763110575194,0.3183255610778457,Sub-Saharan Africa,Lower middle income
COL,2003,56716.0,0.1867179261298004,3621.8,1.8178393115027884,95.0771865844727,64635.26,20060.7774,2.033102900048294,1.48113157054236,94644969146.13518,2400.0,41057687,30879897,37.90085624155024,1.38137348068341,Latin America & Caribbean,Upper middle income
DEU,2003,836794.5,0.33897939536144,5764.5,2.614345223652468,100.0,68926.26613,46671.10652,0.324324959275838,0.0553633035873241,2501640388482.348,26140.0,82534176,62376854,48.74000172013417,10.138763607453958,Europe & Central Asia,High income
DNK,2003,59234.0,0.356513543903397,6096.6,0.5432562640852237,100.0,10558.5934,6429.259616,0.400964130257149,0.272010444031566,218096916361.9731,34750.0,5390574,4601394,66.45,10.98844019208344,Europe & Central Asia,High income
EGY,2003,133020.4,0.2882422524226817,7515.4,0.2956838323353293,98.8,56362.01769,20047.90023,2.1950526050075503,2.08785646198219,80288461538.46153,1190.0,75963322,32614852,3.424581847405696,1.7511135176526376,Middle East & North Africa,Lower middle income
ESP,2003,318657.7,0.301561941154804,3250.7,3.38790004154804,100.0,40156.9343,24021.22502,2.1280671647721205,1.80845446818345,907491523174.1156,18080.0,42187645,32390830,58.3982692654394,7.553341742588381,Europe & Central Asia,High income
ETH,2003,5022.4,0.1380346026620552,1123.3,5.392122512523153,13.5311555862427,51027.18052,27259.0714,4.167915794759582,2.90590770385319,8623691300.040789,110.0,73168838,11202149,31.607000000000003,0.0686412431478001,Sub-Saharan Africa,Low income
FIN,2003,71708.1,0.4734660689895815,3178.0,3.4752603864138107,100.0,6442.940629,6847.108383,0.4019738903549264,0.238457240068217,171652458349.4114,28800.0,5213014,4307931,7.373846810466529,13.755593213446195,Europe & Central Asia,High income
FRA,2003,376838.7,0.2148829586677468,6125.3,2.296002832849863,100.0,70762.46512,47595.7724,1.0398327959881486,0.710448089652969,1844544792036.859,26000.0,62256970,47708761,53.90833906769343,6.052955998340427,Europe & Central Asia,High income
GBR,2003,543037.1,0.2999730603332605,7032.8,1.7509194419590672,100.0,98440.84364,33112.03287,0.8343597531411671,0.465641113602993,2056704586736.5476,32250.0,59647577,47323791,70.08638862480882,9.10409319728109,Europe & Central Asia,High income
IDN,2003,333878.1,0.2771962137957718,4248.1,-0.2542563203810049,87.94,322512.476,48060.06433,3.130548826188114,1.33804389134874,234772463823.80835,890.0,223080121,98949418,27.166702440827496,1.4966734754460709,East Asia & Pacific,Upper middle income
IND,2003,1011770.9,0.3680786847260082,2399.4,0.605889254716748,65.4120101928711,599191.17,184934.1134,2.87888612843243,1.72426903226703,607699285433.872,510.0,1117415123,319267849,60.62478348171493,0.905456601736005,South Asia,Lower middle income
IRQ,2003,81278.1,0.49974094298439,1209.8,4.561717175252174,97.1686859130859,33200.17407,2966.643855,3.1299874363908646,3.05131116311828,21921569478.81626,800.0,27068823,18584912,19.86876100326954,3.0026462546967783,Middle East & North Africa,Upper middle income
ITA,2003,462197.8,0.2761939434935224,4307.2,1.240657798133706,100.0,49911.06591,25747.08678,0.6209564231055829,0.444507312655549,1577621707050.5066,23410.0,57313203,38686985,50.40951176458653,8.064421037505094,Europe & Central Asia,High income
JPN,2003,1213929.5,0.3233765611313149,5451.0,0.1940792844450929,100.0,31982.00376,21855.58188,2.093400149337772,0.213980948779682,4519563042183.73,35660.0,127718000,106256267,12.993141289437585,9.504764402824971,East Asia & Pacific,High income
KOR,2003,463913.9,0.4383896543409679,5786.9,0.9975561553205592,100.0,24593.22,18222.7526,0.9569638464046532,0.518321452985646,702717332012.9908,13790.0,47892330,38626122,19.64876033057851,9.686601173924927,East Asia & Pacific,High income
LBY,2003,48931.5,0.3842540392611052,620.0,0.5444378346222487,93.5176696777344,55947.50744,1328.69998,2.689877648312756,2.50863381723218,26265625000.0,5240.0,5542641,4254975,8.780704047648817,8.828192192133677,Middle East & North Africa,Upper middle income
LKA,2003,12412.3,0.1282858776201269,3282.6,1.2113274087665735,74.9720153808594,7561.38601,2279.757653,0.9203165471777532,1.00210952728229,18881765437.215084,940.0,19303180,3539045,37.79301546802743,0.6430184042214806,South Asia,Lower middle income
MEX,2003,404692.2,0.3417358364446363,2964.0,2.4896554303788303,97.3593902587891,125959.095,37705.169,1.907138362464904,1.48740053113001,729335024013.2249,7410.0,102429341,77520574,54.81108053190668,3.950940190076982,Latin America & Caribbean,Upper middle income
MYS,2003,144010.0,0.4056099243132974,3347.2,2.9209420945676468,98.6706924438477,28534.30932,7987.644957,3.879238117660455,2.44260643657749,110202368421.05264,4160.0,24739411,16026190,21.65953431745549,5.821076338478713,East Asia & Pacific,Upper middle income
NAM,2003,2268.8,0.2078679680874057,301.5,1.3216622285091033,37.7763633728027,4445.115575,3233.226425,4.168882619523379,1.41434290218581,4926439274.974856,2240.0,1915425,664825,47.15227926975914,1.184489082057507,Sub-Saharan Africa,Upper middle income
NGA,2003,100994.9,0.2582051281562446,1308.8,1.9146200966047489,52.2,135178.944,28108.94174,4.98898112302915,2.69276790616125,104738980156.95811,700.0,133119801,49728233,73.20605421785962,0.7586767651493109,Sub-Saharan Africa,Lower middle income
NLD,2003,170362.8,0.3074496898204013,7956.8,3.526544990714122,100.0,20702.23394,13389.37493,2.012103460202466,0.471814398788212,580070360701.9596,30290.0,16225302,13035570,56.685426540284354,10.499823054140991,Europe & Central Asia,High income
NOR,2003,37186.8,0.2105836053450075,3940.7,1.8219943370612408,100.0,5439.34962,4858.168844,1.0429117990712773,0.586532691986894,229384929368.9222,44830.0,4564855,3518773,2.847411593345818,8.14632666316893,Europe & Central Asia,High income
NPL,2003,3021.8,0.0809531817349654,2200.9,0.2334436207396426,39.5860061645508,19405.26404,4522.523646,3.446126865377924,1.37502669708874,6330473096.540709,250.0,25682908,3733781,29.487268922218345,0.1176580159847942,South Asia,Lower middle income
NZL,2003,33397.6,0.3456848747117687,7059.9,-3.8117932381846673,100.0,33938.27504,15480.92709,2.043170656705715,1.97355854434158,88250885550.26262,16990.0,4027200,3472292,45.03437013406251,8.293007548669049,East Asia & Pacific,High income
PAK,2003,105663.5,0.211523118681059,2320.6,0.5819494772919472,75.9516143798828,103105.7453,42693.94179,2.786761162698033,2.1893881210377,91760542940.0717,520.0,166876680,56037189,47.79213366542134,0.6331831385907246,South Asia,Lower middle income
PHL,2003,73141.9,0.2295042920105164,2823.4,0.5652632469082919,76.6,56357.94904,12000.52859,1.8332194644300668,2.01831250528467,87039092438.96445,1170.0,82942837,38054174,37.6966160244156,0.8818350401976242,East Asia & Pacific,Lower middle income
POL,2003,297730.8,0.6341456014023457,2865.4,2.4656994051834853,99.911994934082,33167.58774,25070.69516,-0.2473019593581414,-0.067492701646486,217828661056.93512,5500.0,38204570,23563051,52.79845872518286,7.793067687975548,Europe & Central Asia,High income
PRT,2003,60523.6,0.2775180553876541,2643.2,6.266972579097624,100.0,12954.7406,3718.181222,1.4848205337047171,0.375411414855816,165226175536.7926,13290.0,10458821,5886957,41.67956284153006,5.786847293781966,Europe & Central Asia,High income
RUS,2003,1609996.7,1.2026963464637277,1777.4,1.8423788845797269,97.9336853027344,532832.3028,58377.40813,-0.4101588719572872,-0.453780668020263,430347420194.65967,2590.0,144648618,106133030,13.202934134587796,11.13039807957239,Europe & Central Asia,Upper middle income
SAU,2003,284828.3,0.3062555455822157,4228.9,-0.2717728738595435,99.9982070922852,84795.89864,6207.67945,2.585629356411886,2.30459354525526,215807655244.424,9200.0,23150847,18643377,80.84793621405876,12.303148131038142,Middle East & North Africa,High income
SWE,2003,55202.7,0.1936806191785544,4584.5,1.79689435996878,100.0,7078.077511,5892.81703,0.4469387337433878,0.372092942799084,334337040046.6219,32750.0,8958229,7542470,7.680812844905615,6.162233628990729,Europe & Central Asia,High income
UKR,2003,330228.5,1.1858734908416646,2278.4,2.7379164560461007,99.3146820068359,47172.92,20354.0516,-0.5975842615287372,-0.811376216452802,52010352502.00575,980.0,47812949,32238837,71.38295301550039,6.906675009734287,Europe & Central Asia,Lower middle income
USA,2003,5658992.0,0.493957197160144,6023.7,1.02218472001084,100.0,629533.4808,254396.1883,1.0783603843803635,0.859481712840946,11456442041000.0,39750.0,290107933,230876596,45.08032159198072,19.50650553220136,North America,High income
ZAF,2003,353033.5,0.7965487623598309,2536.8,0.3974927531901097,78.8,63556.59511,19073.23594,1.8662520459822949,0.924209372808693,197018960967.97208,3180.0,48104048,28114892,80.7260796808151,7.33895617266971,Sub-Saharan Africa,Upper middle income
